********************************************
HeapName:	Main Game Thread Heap
NumLeaks:	67591
********************************************
Address                Size    File
0x0000000004480ECB       12    
0x0000000004480EE7       40    EDBVHSolutions.cpp:134
0x0000000004480F1F       12    
0x0000000004480F3B       40    EDBVHSolutions.cpp:134
0x0000000004480F73       40    EDBVHSolutions.cpp:134
0x0000000004480FAB       12    
0x0000000004480FC7       40    EDBVHSolutions.cpp:134
0x0000000004480FFF       12    
0x000000000448101B       40    EDBVHSolutions.cpp:134
0x0000000004481053       40    EDBVHSolutions.cpp:134
0x000000000448108B       40    EDBVHSolutions.cpp:134
0x00000000044810C3       12    
0x00000000044810DF       40    EDBVHSolutions.cpp:134
0x0000000004481117       12    
0x0000000004481133       40    EDBVHSolutions.cpp:134
0x000000000448116B       40    EDBVHSolutions.cpp:134
0x00000000044811A3       40    EDBVHSolutions.cpp:134
0x00000000044811DB       12    
0x00000000044811F7       40    EDBVHSolutions.cpp:134
0x000000000448122F       12    
0x000000000448124B       40    EDBVHSolutions.cpp:134
0x0000000004481283       40    EDBVHSolutions.cpp:134
0x00000000044812BB       12    
0x00000000044812D7       40    EDBVHSolutions.cpp:134
0x000000000448130F       40    EDBVHSolutions.cpp:134
0x0000000004481347       12    
0x0000000004481363       40    EDBVHSolutions.cpp:134
0x000000000448139B       40    EDBVHSolutions.cpp:134
0x00000000044813D3       40    EDBVHSolutions.cpp:134
0x000000000448140B       12    
0x0000000004481427       40    EDBVHSolutions.cpp:134
0x000000000448145F       12    
0x000000000448147B       40    EDBVHSolutions.cpp:134
0x00000000044814B3       40    EDBVHSolutions.cpp:134
0x00000000044814EB       12    
0x0000000004481507       40    EDBVHSolutions.cpp:134
0x000000000448153F       40    EDBVHSolutions.cpp:134
0x0000000004481577       12    
0x0000000004481593       40    EDBVHSolutions.cpp:134
0x00000000044815CB       12    
0x00000000044815E7       40    EDBVHSolutions.cpp:134
0x000000000448161F       12    
0x000000000448163B       40    EDBVHSolutions.cpp:134
0x0000000004481673       40    EDBVHSolutions.cpp:134
0x00000000044816AB       40    EDBVHSolutions.cpp:134
0x00000000044816E3       40    EDBVHSolutions.cpp:134
0x000000000448171B       40    EDBVHSolutions.cpp:134
0x0000000004481753       12    
0x000000000448176F       40    EDBVHSolutions.cpp:134
0x00000000044817A7       12    
0x00000000044817C3       40    EDBVHSolutions.cpp:134
0x00000000044817FB       40    EDBVHSolutions.cpp:134
0x0000000004481833       12    
0x000000000448184F       40    EDBVHSolutions.cpp:134
0x0000000004481887       12    
0x00000000044818A3       40    EDBVHSolutions.cpp:134
0x00000000044818DB       40    EDBVHSolutions.cpp:134
0x0000000004481913       40    EDBVHSolutions.cpp:134
0x000000000448194B       12    
0x0000000004481967       40    EDBVHSolutions.cpp:134
0x000000000448199F       12    
0x00000000044819BB       40    EDBVHSolutions.cpp:134
0x00000000044819F3       40    EDBVHSolutions.cpp:134
0x0000000004481A2B       12    
0x0000000004481A47       40    EDBVHSolutions.cpp:134
0x0000000004481A7F       12    
0x0000000004481A9B       40    EDBVHSolutions.cpp:134
0x0000000004481AD3       40    EDBVHSolutions.cpp:134
0x0000000004481B0B       40    EDBVHSolutions.cpp:134
0x0000000004481B43       40    EDBVHSolutions.cpp:134
0x0000000004481B7B       40    EDBVHSolutions.cpp:134
0x0000000004481BB3       40    EDBVHSolutions.cpp:134
0x0000000004481BEB       40    EDBVHSolutions.cpp:134
0x0000000004481C23       12    
0x0000000004481C3F       40    EDBVHSolutions.cpp:134
0x0000000004481C77       12    
0x0000000004481C93       40    EDBVHSolutions.cpp:134
0x0000000004481CCB       40    EDBVHSolutions.cpp:134
0x0000000004481D03       12    
0x0000000004481D1F       40    EDBVHSolutions.cpp:134
0x0000000004481D57       12    
0x0000000004481D73       40    EDBVHSolutions.cpp:134
0x0000000004481DAB       40    EDBVHSolutions.cpp:134
0x0000000004481DE3       40    EDBVHSolutions.cpp:134
0x0000000004481E1B       12    
0x0000000004481E37       40    EDBVHSolutions.cpp:134
0x0000000004481E6F       12    
0x0000000004481E8B       40    EDBVHSolutions.cpp:134
0x0000000004481EC3       40    EDBVHSolutions.cpp:134
0x0000000004481EFB       12    
0x0000000004481F17       40    EDBVHSolutions.cpp:134
0x0000000004481F4F       12    
0x0000000004481F6B       40    EDBVHSolutions.cpp:134
0x0000000004481FA3       40    EDBVHSolutions.cpp:134
0x0000000004481FDB       40    EDBVHSolutions.cpp:134
0x0000000004482013       40    EDBVHSolutions.cpp:134
0x000000000448204B       12    
0x0000000004482067       40    EDBVHSolutions.cpp:134
0x000000000448209F       12    
0x00000000044820BB       40    EDBVHSolutions.cpp:134
0x00000000044820F3       40    EDBVHSolutions.cpp:134
0x000000000448212B       12    
0x0000000004482147       40    EDBVHSolutions.cpp:134
0x000000000448217F       12    
0x000000000448219B       40    EDBVHSolutions.cpp:134
0x00000000044821D3       40    EDBVHSolutions.cpp:134
0x000000000448220B       12    
0x0000000004482227       40    EDBVHSolutions.cpp:134
0x000000000448225F       12    
0x000000000448227B       40    EDBVHSolutions.cpp:134
0x00000000044822B3       40    EDBVHSolutions.cpp:134
0x00000000044822EB       40    EDBVHSolutions.cpp:134
0x0000000004482323       40    EDBVHSolutions.cpp:134
0x000000000448235B       40    EDBVHSolutions.cpp:134
0x0000000004482393       12    
0x00000000044823AF       40    EDBVHSolutions.cpp:134
0x00000000044823E7       12    
0x0000000004482403       40    EDBVHSolutions.cpp:134
0x000000000448243B       40    EDBVHSolutions.cpp:134
0x0000000004482473       12    
0x000000000448248F       40    EDBVHSolutions.cpp:134
0x00000000044824C7       12    
0x00000000044824E3       40    EDBVHSolutions.cpp:134
0x000000000448251B       40    EDBVHSolutions.cpp:134
0x0000000004482553       40    EDBVHSolutions.cpp:134
0x000000000448258B       12    
0x00000000044825A7       40    EDBVHSolutions.cpp:134
0x00000000044825DF       12    
0x00000000044825FB       40    EDBVHSolutions.cpp:134
0x0000000004482633       40    EDBVHSolutions.cpp:134
0x000000000448266B       12    
0x0000000004482687       40    EDBVHSolutions.cpp:134
0x00000000044826BF       12    
0x00000000044826DB       40    EDBVHSolutions.cpp:134
0x0000000004482713       40    EDBVHSolutions.cpp:134
0x000000000448274B       40    EDBVHSolutions.cpp:134
0x0000000004482783       40    EDBVHSolutions.cpp:134
0x00000000044827BB       12    
0x00000000044827D7       40    EDBVHSolutions.cpp:134
0x000000000448280F       12    
0x000000000448282B       40    EDBVHSolutions.cpp:134
0x0000000004482863       40    EDBVHSolutions.cpp:134
0x000000000448289B       12    
0x00000000044828B7       40    EDBVHSolutions.cpp:134
0x00000000044828EF       40    EDBVHSolutions.cpp:134
0x0000000004482927       12    
0x0000000004482943       40    EDBVHSolutions.cpp:134
0x000000000448297B       12    
0x0000000004482997       40    EDBVHSolutions.cpp:134
0x00000000044829CF       40    EDBVHSolutions.cpp:134
0x0000000004482A07       12    
0x0000000004482A23       40    EDBVHSolutions.cpp:134
0x0000000004482A5B       40    EDBVHSolutions.cpp:134
0x0000000004482A93       12    
0x0000000004482AAF       40    EDBVHSolutions.cpp:134
0x0000000004482AE7       40    EDBVHSolutions.cpp:134
0x0000000004482B1F       40    EDBVHSolutions.cpp:134
0x0000000004482B57       40    EDBVHSolutions.cpp:134
0x0000000004482B8F       40    EDBVHSolutions.cpp:134
0x0000000004482BC7       12    
0x0000000004482BE3       40    EDBVHSolutions.cpp:134
0x0000000004482C1B       12    
0x0000000004482C37       40    EDBVHSolutions.cpp:134
0x0000000004482C6F       40    EDBVHSolutions.cpp:134
0x0000000004482CA7       12    
0x0000000004482CC3       40    EDBVHSolutions.cpp:134
0x0000000004482CFB       12    
0x0000000004482D17       40    EDBVHSolutions.cpp:134
0x0000000004482D4F       40    EDBVHSolutions.cpp:134
0x0000000004482D87       40    EDBVHSolutions.cpp:134
0x0000000004482DBF       12    
0x0000000004482DDB       40    EDBVHSolutions.cpp:134
0x0000000004482E13       12    
0x0000000004482E2F       40    EDBVHSolutions.cpp:134
0x0000000004482E67       40    EDBVHSolutions.cpp:134
0x0000000004482E9F       12    
0x0000000004482EBB       40    EDBVHSolutions.cpp:134
0x0000000004482EF3       40    EDBVHSolutions.cpp:134
0x0000000004482F2B       40    EDBVHSolutions.cpp:134
0x0000000004482F63       12    
0x0000000004482F7F       40    EDBVHSolutions.cpp:134
0x0000000004482FB7       12    
0x0000000004482FD3       40    EDBVHSolutions.cpp:134
0x000000000448300B       12    
0x0000000004483027       40    EDBVHSolutions.cpp:134
0x000000000448305F       40    EDBVHSolutions.cpp:134
0x0000000004483097       40    EDBVHSolutions.cpp:134
0x00000000044830CF       12    
0x00000000044830EB       40    EDBVHSolutions.cpp:134
0x0000000004483123       12    
0x000000000448313F       40    EDBVHSolutions.cpp:134
0x0000000004483177       40    EDBVHSolutions.cpp:134
0x00000000044831AF       12    
0x00000000044831CB       40    EDBVHSolutions.cpp:134
0x0000000004483203       12    
0x000000000448321F       40    EDBVHSolutions.cpp:134
0x0000000004483257       40    EDBVHSolutions.cpp:134
0x000000000448328F       40    EDBVHSolutions.cpp:134
0x00000000044832C7       40    EDBVHSolutions.cpp:134
0x00000000044832FF       40    EDBVHSolutions.cpp:134
0x0000000004483337       12    
0x0000000004483353       40    EDBVHSolutions.cpp:134
0x000000000448338B       12    
0x00000000044833A7       40    EDBVHSolutions.cpp:134
0x00000000044833DF       40    EDBVHSolutions.cpp:134
0x0000000004483417       12    
0x0000000004483433       40    EDBVHSolutions.cpp:134
0x000000000448346B       12    
0x0000000004483487       40    EDBVHSolutions.cpp:134
0x00000000044834BF       40    EDBVHSolutions.cpp:134
0x00000000044834F7       40    EDBVHSolutions.cpp:134
0x000000000448352F       12    
0x000000000448354B       40    EDBVHSolutions.cpp:134
0x0000000004483583       12    
0x000000000448359F       40    EDBVHSolutions.cpp:134
0x00000000044835D7       40    EDBVHSolutions.cpp:134
0x000000000448360F       12    
0x000000000448362B       40    EDBVHSolutions.cpp:134
0x0000000004483663       40    EDBVHSolutions.cpp:134
0x000000000448369B       12    
0x00000000044836B7       40    EDBVHSolutions.cpp:134
0x00000000044836EF       12    
0x000000000448370B       40    EDBVHSolutions.cpp:134
0x0000000004483743       40    EDBVHSolutions.cpp:134
0x000000000448377B       40    EDBVHSolutions.cpp:134
0x00000000044837B3       40    EDBVHSolutions.cpp:134
0x00000000044837EB       12    
0x0000000004483807       40    EDBVHSolutions.cpp:134
0x000000000448383F       12    
0x000000000448385B       40    EDBVHSolutions.cpp:134
0x0000000004483893       12    
0x00000000044838AF       40    EDBVHSolutions.cpp:134
0x00000000044838E7       40    EDBVHSolutions.cpp:134
0x000000000448391F       40    EDBVHSolutions.cpp:134
0x0000000004483957       12    
0x0000000004483973       40    EDBVHSolutions.cpp:134
0x00000000044839AB       12    
0x00000000044839C7       40    EDBVHSolutions.cpp:134
0x00000000044839FF       40    EDBVHSolutions.cpp:134
0x0000000004483A37       40    EDBVHSolutions.cpp:134
0x0000000004483A6F       12    
0x0000000004483A8B       40    EDBVHSolutions.cpp:134
0x0000000004483AC3       12    
0x0000000004483ADF       40    EDBVHSolutions.cpp:134
0x0000000004483B17       40    EDBVHSolutions.cpp:134
0x0000000004483B4F       40    EDBVHSolutions.cpp:134
0x0000000004483B87       40    EDBVHSolutions.cpp:134
0x0000000004483BBF       40    EDBVHSolutions.cpp:134
0x0000000004483BF7       40    EDBVHSolutions.cpp:134
0x0000000004483C2F       12    
0x0000000004483C4B       40    EDBVHSolutions.cpp:134
0x0000000004483C83       12    
0x0000000004483C9F       40    EDBVHSolutions.cpp:134
0x0000000004483CD7       40    EDBVHSolutions.cpp:134
0x0000000004483D0F       12    
0x0000000004483D2B       40    EDBVHSolutions.cpp:134
0x0000000004483D63       12    
0x0000000004483D7F       40    EDBVHSolutions.cpp:134
0x0000000004483DB7       40    EDBVHSolutions.cpp:134
0x0000000004483DEF       40    EDBVHSolutions.cpp:134
0x0000000004483E27       12    
0x0000000004483E43       40    EDBVHSolutions.cpp:134
0x0000000004483E7B       12    
0x0000000004483E97       40    EDBVHSolutions.cpp:134
0x0000000004483ECF       40    EDBVHSolutions.cpp:134
0x0000000004483F07       12    
0x0000000004483F23       40    EDBVHSolutions.cpp:134
0x0000000004483F5B       12    
0x0000000004483F77       40    EDBVHSolutions.cpp:134
0x0000000004483FAF       40    EDBVHSolutions.cpp:134
0x0000000004483FE7       40    EDBVHSolutions.cpp:134
0x000000000448401F       40    EDBVHSolutions.cpp:134
0x0000000004484057       12    
0x0000000004484073       40    EDBVHSolutions.cpp:134
0x00000000044840AB       12    
0x00000000044840C7       40    EDBVHSolutions.cpp:134
0x00000000044840FF       40    EDBVHSolutions.cpp:134
0x0000000004484137       12    
0x0000000004484153       40    EDBVHSolutions.cpp:134
0x000000000448418B       40    EDBVHSolutions.cpp:134
0x00000000044841C3       12    
0x00000000044841DF       40    EDBVHSolutions.cpp:134
0x0000000004484217       12    
0x0000000004484233       40    EDBVHSolutions.cpp:134
0x000000000448426B       12    
0x0000000004484287       40    EDBVHSolutions.cpp:134
0x00000000044842BF       40    EDBVHSolutions.cpp:134
0x00000000044842F7       40    EDBVHSolutions.cpp:134
0x000000000448432F       12    
0x000000000448434B       40    EDBVHSolutions.cpp:134
0x0000000004484383       40    EDBVHSolutions.cpp:134
0x00000000044843BB       40    EDBVHSolutions.cpp:134
0x00000000044843F3       40    EDBVHSolutions.cpp:134
0x000000000448442B       12    
0x0000000004484447       40    EDBVHSolutions.cpp:134
0x000000000448447F       12    
0x000000000448449B       40    EDBVHSolutions.cpp:134
0x00000000044844D3       12    
0x00000000044844EF       40    EDBVHSolutions.cpp:134
0x0000000004484527       40    EDBVHSolutions.cpp:134
0x000000000448455F       40    EDBVHSolutions.cpp:134
0x0000000004484597       12    
0x00000000044845B3       40    EDBVHSolutions.cpp:134
0x00000000044845EB       12    
0x0000000004484607       40    EDBVHSolutions.cpp:134
0x000000000448463F       40    EDBVHSolutions.cpp:134
0x0000000004484677       12    
0x0000000004484693       40    EDBVHSolutions.cpp:134
0x00000000044846CB       12    
0x00000000044846E7       40    EDBVHSolutions.cpp:134
0x000000000448471F       40    EDBVHSolutions.cpp:134
0x0000000004484757       40    EDBVHSolutions.cpp:134
0x000000000448478F       40    EDBVHSolutions.cpp:134
0x00000000044847C7       12    
0x00000000044847E3       40    EDBVHSolutions.cpp:134
0x000000000448481B       12    
0x0000000004484837       40    EDBVHSolutions.cpp:134
0x000000000448486F       40    EDBVHSolutions.cpp:134
0x00000000044848A7       12    
0x00000000044848C3       40    EDBVHSolutions.cpp:134
0x00000000044848FB       40    EDBVHSolutions.cpp:134
0x0000000004484933       40    EDBVHSolutions.cpp:134
0x000000000448496B       40    EDBVHSolutions.cpp:134
0x00000000044849A3       12    
0x00000000044849BF       40    EDBVHSolutions.cpp:134
0x00000000044849F7       12    
0x0000000004484A13       40    EDBVHSolutions.cpp:134
0x0000000004484A4B       40    EDBVHSolutions.cpp:134
0x0000000004484A83       12    
0x0000000004484A9F       40    EDBVHSolutions.cpp:134
0x0000000004484AD7       12    
0x0000000004484AF3       40    EDBVHSolutions.cpp:134
0x0000000004484B2B       40    EDBVHSolutions.cpp:134
0x0000000004484B63       40    EDBVHSolutions.cpp:134
0x0000000004484B9B       12    
0x0000000004484BB7       40    EDBVHSolutions.cpp:134
0x0000000004484BEF       12    
0x0000000004484C0B       40    EDBVHSolutions.cpp:134
0x0000000004484C43       12    
0x0000000004484C5F       40    EDBVHSolutions.cpp:134
0x0000000004484C97       40    EDBVHSolutions.cpp:134
0x0000000004484CCF       40    EDBVHSolutions.cpp:134
0x0000000004484D07       40    EDBVHSolutions.cpp:134
0x0000000004484D3F       12    
0x0000000004484D5B       40    EDBVHSolutions.cpp:134
0x0000000004484D93       12    
0x0000000004484DAF       40    EDBVHSolutions.cpp:134
0x0000000004484DE7       12    
0x0000000004484E03       40    EDBVHSolutions.cpp:134
0x0000000004484E3B       12    
0x0000000004484E57       40    EDBVHSolutions.cpp:134
0x0000000004484E8F       40    EDBVHSolutions.cpp:134
0x0000000004484EC7       40    EDBVHSolutions.cpp:134
0x0000000004484EFF       40    EDBVHSolutions.cpp:134
0x0000000004484F37       12    
0x0000000004484F53       40    EDBVHSolutions.cpp:134
0x0000000004484F8B       12    
0x0000000004484FA7       40    EDBVHSolutions.cpp:134
0x0000000004484FDF       40    EDBVHSolutions.cpp:134
0x0000000004485017       12    
0x0000000004485033       40    EDBVHSolutions.cpp:134
0x000000000448506B       40    EDBVHSolutions.cpp:134
0x00000000044850A3       40    EDBVHSolutions.cpp:134
0x00000000044850DB       40    EDBVHSolutions.cpp:134
0x0000000004485113       12    
